id,term_freqs
45359,"{'cedar': 1.791759469228055, 'lattice': 1.791759469228055}"
45361,"{'red': 1.6094379124341003, 'fence': 1.0986122886681098}"
45364,{}
45367,{'door': 2.5649493574615367}
45368,"{'door': 2.5649493574615367, 'sidelites': 1.0986122886681098}"
45374,{'fieldstone': 1.0986122886681098}
45377,"{'gas': 1.0986122886681098, 'grill': 1.0986122886681098}"
45378,{'grill': 1.0986122886681098}
45379,{'grill': 1.0986122886681098}
45383,"{'brinkmann': 0.6931471805599453, 'gas': 1.0986122886681098, 'grill': 1.0986122886681098}"
45387,{}
45392,"{'floor': 1.791759469228055, 'mat': 0.6931471805599453}"
45395,{'floor': 1.791759469228055}
45397,{'toilet': 0.6931471805599453}
45400,{'sink': 1.6094379124341003}
45403,"{'plastic': 0.6931471805599453, 'wood': 2.302585092994046}"
45405,{'fan': 1.0986122886681098}
45411,"{'garage': 2.0794415416798357, 'door': 1.6094379124341003}"
45413,{}
45414,{'seal': 1.3862943611198906}
45418,{'broilmate': 1.0986122886681098}
45420,{'flange': 1.0986122886681098}
45421,{'tote': 1.3862943611198906}
45428,{'shed': 1.6094379124341003}
45429,{'shed': 1.6094379124341003}
45433,"{'shed': 1.6094379124341003, 'tool': 0.6931471805599453}"
45435,"{'cardell': 1.3862943611198906, 'cabinet': 1.0986122886681098}"
45437,"{'pebble': 1.791759469228055, 'mosaic': 1.0986122886681098, 'tile': 1.0986122886681098}"
45453,"{'replacement': 0.6931471805599453, 'handle': 1.0986122886681098}"
45455,{'orchid': 1.0986122886681098}
45456,"{'garage': 1.3862943611198906, 'door': 2.3978952727983707}"
45459,"{'electrical': 1.6094379124341003, 'cover': 1.0986122886681098, 'outlet': 0.6931471805599453}"
45461,"{'outdoor': 0.6931471805599453, 'electrical': 1.6094379124341003, 'cover': 1.0986122886681098}"
45462,"{'cover': 1.0986122886681098, 'outlet': 0.6931471805599453}"
45464,"{'weatherproof': 1.3862943611198906, 'cover': 1.0986122886681098, 'outlet': 0.6931471805599453}"
45466,{'appliance': 0.6931471805599453}
45468,{'appliance': 0.6931471805599453}
45469,{'appliance': 0.6931471805599453}
45470,"{'frigidaire': 0.6931471805599453, 'refrigerator': 1.9459101490553132}"
45471,{'refrigerator': 1.9459101490553132}
45472,{'appliance': 0.6931471805599453}
45474,{}
45481,"{'double': 0.6931471805599453, 'hung': 0.6931471805599453, 'window': 1.791759469228055}"
45485,"{'mini': 0.6931471805599453, 'fridge': 0.6931471805599453, 'door': 1.791759469228055}"
45490,"{'screw': 0.6931471805599453, 'exterior': 0.6931471805599453}"
45491,{'screw': 0.6931471805599453}
45492,"{'screw': 0.6931471805599453, 'exterior': 0.6931471805599453}"
45495,"{'screw': 0.6931471805599453, 'exterior': 0.6931471805599453}"
45496,"{'screw': 0.6931471805599453, 'exterior': 0.6931471805599453}"
45499,{'screw': 0.6931471805599453}
45500,{'screw': 0.6931471805599453}
45507,{'halloween': 0.6931471805599453}
45508,"{'58volt': 1.3862943611198906, 'blower': 2.0794415416798357, 'lithiumion': 1.0986122886681098}"
45510,{'echo': 1.0986122886681098}
45513,"{'string': 0.6931471805599453, 'trimmer': 1.0986122886681098}"
45515,{'dewalt': 0.6931471805599453}
45516,{}
45517,{}
45518,{'trimmer': 1.0986122886681098}
45526,{'air': 1.0986122886681098}
45529,{'air': 1.0986122886681098}
45538,{}
45540,{'ninja': 1.0986122886681098}
45541,"{'channel': 1.6094379124341003, 'drain': 0.6931471805599453}"
45548,"{'hammer': 1.6094379124341003, 'drill': 1.6094379124341003}"
45549,"{'porch': 0.6931471805599453, 'deck': 1.9459101490553132}"
45550,{}
45551,{}
45552,{}
45553,"{'steel': 0.6931471805599453, 'city': 0.6931471805599453, 'table': 1.6094379124341003, 'saw': 0.6931471805599453}"
45556,{}
45559,{'brick': 1.0986122886681098}
45560,"{'glass': 1.0986122886681098, 'brick': 1.0986122886681098}"
45562,"{'black': 1.0986122886681098, 'storm': 0.6931471805599453, 'door': 1.3862943611198906}"
45563,{}
45564,{}
45571,{'caulk': 1.3862943611198906}
45574,{'silicone': 1.0986122886681098}
45575,"{'caulk': 1.3862943611198906, 'latex': 1.0986122886681098}"
45577,"{'behr': 1.0986122886681098, 'premium': 0.6931471805599453, 'plus': 0.6931471805599453}"
45582,"{'behr': 1.0986122886681098, 'ultra': 0.6931471805599453}"
45584,"{'interior': 0.6931471805599453, 'paint': 2.0794415416798357}"
45586,"{'paint': 2.0794415416798357, 'matte': 0.6931471805599453}"
45590,"{'cap': 0.6931471805599453, 'bolt': 1.0986122886681098}"
45591,"{'tv': 1.0986122886681098, 'cover': 0.6931471805599453}"
45594,{'paint': 1.3862943611198906}
45595,{'metal': 0.6931471805599453}
45597,{'metal': 0.6931471805599453}
45598,{'bbq': 0.6931471805599453}
45600,{}
45602,"{'tile': 1.791759469228055, 'kitchen': 0.6931471805599453}"
45603,"{'tile': 1.791759469228055, 'floor': 1.3862943611198906}"
45604,{}
45606,{}
45610,"{'blade': 1.3862943611198906, 'saw': 1.3862943611198906}"
45611,"{'diablo': 1.0986122886681098, 'blade': 1.3862943611198906}"
45612,"{'skilsaw': 0.6931471805599453, 'worm': 0.6931471805599453, 'drive': 0.6931471805599453}"
45616,"{'tool': 1.0986122886681098, 'set': 0.6931471805599453}"
45624,"{'bean': 1.3862943611198906, 'bag': 1.3862943611198906}"
45626,{}
45627,{'light': 1.0986122886681098}
45631,"{'tree': 1.6094379124341003, 'prelit': 0.6931471805599453}"
45637,{'dustpan': 1.0986122886681098}
45640,"{'sconce': 1.0986122886681098, 'battery': 1.0986122886681098}"
45641,"{'sconce': 1.0986122886681098, 'wall': 0.6931471805599453}"
45645,{'wire': 1.0986122886681098}
45647,{'shower': 0.6931471805599453}
45653,"{'hose': 1.6094379124341003, 'dishwasher': 0.6931471805599453}"
45655,{}
45657,{'board': 0.6931471805599453}
45662,"{'cedar': 1.0986122886681098, 'board': 0.6931471805599453, 'trim': 0.6931471805599453}"
45667,"{'air': 2.0794415416798357, 'impact': 0.6931471805599453}"
45668,"{'air': 2.0794415416798357, 'wrench': 1.0986122886681098}"
45670,"{'rug': 1.6094379124341003, 'area': 1.0986122886681098}"
45672,{}
45673,"{'snow': 1.9459101490553132, 'blower': 1.3862943611198906}"
45674,"{'snow': 1.9459101490553132, 'blower': 1.3862943611198906}"
45679,"{'shower': 1.3862943611198906, 'handle': 0.6931471805599453}"
45681,{'address': 1.6094379124341003}
45682,"{'electric': 0.6931471805599453, 'cooktop': 1.9459101490553132}"
45686,{'grill': 1.3862943611198906}
45687,"{'grill': 1.3862943611198906, 'burner': 1.0986122886681098}"
45689,{'grill': 1.3862943611198906}
45691,"{'brinkmann': 0.6931471805599453, 'gas': 1.0986122886681098, 'grill': 1.3862943611198906}"
45692,{'brinkmann': 0.6931471805599453}
45698,"{'gas': 1.0986122886681098, 'barbeque': 0.6931471805599453}"
45709,"{'shower': 1.791759469228055, 'door': 1.3862943611198906, 'frost': 1.0986122886681098}"
45716,{'impact': 1.0986122886681098}
45718,{'wrench': 0.6931471805599453}
45720,"{'stain': 1.0986122886681098, 'floor': 1.3862943611198906}"
45722,{'sealer': 0.6931471805599453}
45723,"{'stain': 1.0986122886681098, 'color': 1.6094379124341003}"
45725,{'concrete': 1.9459101490553132}
45728,{'spinner': 0.6931471805599453}
45729,{'awg': 0.6931471805599453}
45736,"{'cellular': 1.0986122886681098, 'shade': 1.791759469228055, 'white': 1.0986122886681098}"
45737,"{'cellular': 1.0986122886681098, 'size': 1.3862943611198906}"
45740,{}
45741,"{'shelve': 1.3862943611198906, 'unit': 1.0986122886681098}"
45757,"{'halogen': 0.6931471805599453, 'watt': 0.6931471805599453}"
45760,{'flood': 0.6931471805599453}
45763,{'halogen': 0.6931471805599453}
45772,"{'fixture': 1.6094379124341003, 'light': 1.3862943611198906}"
45774,"{'black': 0.6931471805599453, 'shelf': 1.791759469228055}"
45780,{}
45782,{'faucet': 0.6931471805599453}
45785,"{'bedroom': 0.6931471805599453, 'light': 0.6931471805599453}"
45786,"{'bedroom': 0.6931471805599453, 'light': 0.6931471805599453}"
45790,"{'blackout': 0.6931471805599453, 'cellular': 0.6931471805599453, 'shade': 1.9459101490553132, 'cordless': 0.6931471805599453, 'cell': 1.0986122886681098, 'single': 0.6931471805599453, 'color': 1.0986122886681098}"
45791,"{'cellular': 0.6931471805599453, 'shade': 1.9459101490553132, 'white': 1.0986122886681098}"
45792,"{'cellular': 0.6931471805599453, 'shade': 1.9459101490553132}"
45793,"{'blackout': 0.6931471805599453, 'cellular': 0.6931471805599453, 'shade': 1.9459101490553132, 'cordless': 0.6931471805599453, 'cell': 1.0986122886681098}"
45796,"{'stackable': 0.6931471805599453, 'bin': 1.3862943611198906}"
45798,{'sheffield': 0.6931471805599453}
45800,{'vanity': 1.0986122886681098}
45807,{}
45809,{'fly': 1.0986122886681098}
45810,{'bench': 1.0986122886681098}
45815,{}
45820,{'radiant': 1.0986122886681098}
45823,"{'active': 0.6931471805599453, 'ventilation': 1.0986122886681098}"
45825,{'heat': 1.3862943611198906}
45826,{}
45827,{'charbroil': 0.6931471805599453}
45830,"{'polyethylene': 0.6931471805599453, 'tube': 1.0986122886681098}"
45832,"{'metal': 0.6931471805599453, 'tile': 1.3862943611198906, 'floor': 0.6931471805599453}"
45835,{}
45837,{'conduit': 1.3862943611198906}
45839,{'electrical': 1.0986122886681098}
45840,"{'conduit': 1.3862943611198906, 'electrical': 1.0986122886681098}"
45841,"{'18volt': 1.3862943611198906, 'charger': 1.3862943611198906}"
45842,"{'battery': 2.70805020110221, 'charger': 1.3862943611198906}"
45845,"{'battery': 2.70805020110221, 'charger': 1.3862943611198906, 'makita': 1.0986122886681098}"
45850,"{'pipe': 1.3862943611198906, 'black': 1.0986122886681098, 'iron': 0.6931471805599453}"
45852,{}
45854,"{'ryobi': 1.0986122886681098, 'hedge': 0.6931471805599453}"
45855,"{'ryobi': 1.0986122886681098, 'hedge': 0.6931471805599453}"
45860,{'seed': 0.6931471805599453}
45861,"{'fire': 1.3862943611198906, 'bowl': 1.0986122886681098}"
45866,"{'glass': 1.791759469228055, 'door': 1.791759469228055, 'wood': 0.6931471805599453}"
45869,{}
45872,"{'screw': 1.0986122886681098, 'composite': 1.0986122886681098, 'decking': 0.6931471805599453}"
45875,{'halogen': 0.6931471805599453}
45876,"{'bunk': 1.791759469228055, 'bed': 1.3862943611198906}"
45878,{}
45881,{}
45884,"{'panel': 2.0794415416798357, 'heater': 2.302585092994046}"
45885,"{'treat': 1.0986122886681098, 'lumber': 1.0986122886681098}"
45886,"{'pressure': 0.6931471805599453, 'treat': 1.0986122886681098}"
45887,"{'pressure': 0.6931471805599453, 'treat': 1.0986122886681098, 'lumber': 1.0986122886681098}"
45890,"{'pull': 0.6931471805599453, 'bronze': 1.0986122886681098}"
45898,"{'double': 0.6931471805599453, 'sink': 0.6931471805599453, 'bathroom': 0.6931471805599453}"
45907,"{'glass': 1.0986122886681098, 'mirror': 1.0986122886681098}"
45917,{}
45918,"{'frigidaire': 0.6931471805599453, 'star': 0.6931471805599453, 'energy': 0.6931471805599453}"
45921,{}
45922,{}
45926,"{'element': 0.6931471805599453, 'stave': 0.6931471805599453}"
45931,"{'sprinkler': 0.6931471805599453, 'water': 0.6931471805599453}"
45933,"{'dishwasher': 1.0986122886681098, 'kit': 0.6931471805599453}"
45937,{'screw': 1.3862943611198906}
45940,{'panel': 1.0986122886681098}
45944,"{'roofing': 0.6931471805599453, 'panel': 1.0986122886681098}"
45947,{'scott': 0.6931471805599453}
45948,{'fertilizer': 0.6931471805599453}
45949,"{'utility': 1.0986122886681098, 'mat': 1.6094379124341003}"
45954,{}
45957,"{'chair': 0.6931471805599453, 'cushion': 1.3862943611198906}"
45958,{}
45971,"{'glass': 1.3862943611198906, 'fitter': 0.6931471805599453}"
45978,"{'vanity': 1.3862943611198906, 'white': 0.6931471805599453}"
45983,"{'bathroom': 1.3862943611198906, 'top': 1.3862943611198906, 'mount': 1.0986122886681098}"
45985,"{'vanity': 1.3862943611198906, 'vessel': 0.6931471805599453}"
45986,"{'vanity': 1.3862943611198906, 'top': 1.3862943611198906, 'vessel': 0.6931471805599453}"
45988,"{'bathroom': 1.3862943611198906, 'vessel': 0.6931471805599453, 'china': 0.6931471805599453, 'white': 0.6931471805599453}"
45995,"{'t4': 1.0986122886681098, 'halogen': 0.6931471805599453}"
46000,"{'drop': 0.6931471805599453, 'ceiling': 0.6931471805599453}"
46003,"{'drop': 0.6931471805599453, 'ceiling': 0.6931471805599453}"
46004,"{'sprayer': 1.3862943611198906, 'gal': 1.0986122886681098}"
46005,{'sprayer': 1.3862943611198906}
46007,{'light': 0.6931471805599453}
46008,"{'base': 0.6931471805599453, 'cabinet': 1.3862943611198906}"
46010,"{'grape': 1.3862943611198906, 'plant': 1.6094379124341003}"
46013,{'vanity': 1.0986122886681098}
46021,{}
46025,{}
46030,"{'front': 0.6931471805599453, 'door': 1.791759469228055, 'paint': 1.9459101490553132}"
46032,{'simpson': 1.0986122886681098}
46037,{}
46039,"{'electrolux': 0.6931471805599453, 'dryer': 1.0986122886681098}"
46044,"{'fitter': 0.6931471805599453, 'glass': 0.6931471805599453}"
46048,{'pendant': 0.6931471805599453}
46050,{}
46051,"{'range': 0.6931471805599453, 'oven': 2.3978952727983707, 'convection': 1.0986122886681098, 'electric': 0.6931471805599453}"
46055,"{'window': 0.6931471805599453, 'electric': 0.6931471805599453}"
46067,"{'fireplace': 2.5649493574615367, 'mantle': 0.6931471805599453}"
46069,{}
46070,"{'paslode': 1.6094379124341003, 'nail': 1.6094379124341003, 'framing': 0.6931471805599453}"
46075,"{'dog': 1.791759469228055, 'treat': 1.0986122886681098}"
46076,"{'light': 1.0986122886681098, 'lead': 1.3862943611198906, 'bike': 0.6931471805599453}"
46079,"{'quick': 0.6931471805599453, 'connect': 1.0986122886681098}"
46081,{}
46082,{'knife': 1.0986122886681098}
46090,{'screen': 1.0986122886681098}
46091,"{'door': 2.0794415416798357, 'screen': 1.0986122886681098}"
46093,{'rod': 1.9459101490553132}
46096,{'plywood': 1.0986122886681098}
46099,{'plywood': 1.0986122886681098}
46103,{}
46106,{'panel': 0.6931471805599453}
46111,"{'salt': 1.0986122886681098, 'ice': 1.3862943611198906}"
46115,"{'light': 0.6931471805599453, 'socket': 1.3862943611198906}"
46116,"{'light': 0.6931471805599453, 'socket': 1.3862943611198906, 'outlet': 1.0986122886681098}"
46118,"{'socket': 1.3862943611198906, 'pull': 0.6931471805599453, 'chain': 0.6931471805599453}"
46120,{'socket': 1.3862943611198906}
46125,"{'post': 2.0794415416798357, 'fence': 1.3862943611198906, 'support': 1.0986122886681098, 'chain': 1.0986122886681098, 'link': 1.0986122886681098}"
46127,{}
46130,{'terminal': 1.6094379124341003}
46131,{}
46132,"{'light': 1.6094379124341003, 'ballast': 1.3862943611198906}"
46136,{'door': 1.0986122886681098}
46139,{'halloween': 0.6931471805599453}
46141,{'hanger': 0.6931471805599453}
46142,"{'acrylic': 1.0986122886681098, 'lighting': 0.6931471805599453, 'panel': 1.3862943611198906}"
46146,"{'bulb': 1.791759469228055, 'halogen': 0.6931471805599453, 'watt': 0.6931471805599453}"
46151,"{'eye': 1.3862943611198906, 'bolt': 1.3862943611198906}"
46160,"{'dewalt': 1.0986122886681098, 'drill': 0.6931471805599453}"
46165,{'pvc': 1.0986122886681098}
46168,"{'wall': 1.9459101490553132, 'furnace': 0.6931471805599453, 'gas': 0.6931471805599453}"
46169,{'vent': 1.6094379124341003}
46173,"{'propane': 1.0986122886681098, 'heater': 1.0986122886681098}"
46174,{'bifold': 0.6931471805599453}
46176,"{'floor': 1.6094379124341003, 'tile': 0.6931471805599453, 'laminate': 0.6931471805599453}"
46180,"{'portable': 0.6931471805599453, 'air': 1.9459101490553132, 'compressor': 2.0794415416798357}"
46181,"{'air': 1.9459101490553132, 'compressor': 2.0794415416798357}"
46193,{}
46195,{}
46198,{}
46206,{'battery': 2.6390573296152584}
46207,{'valve': 1.791759469228055}
46210,{}
46214,{}
46217,{'libman': 0.6931471805599453}
46222,"{'solar': 0.6931471805599453, 'post': 1.6094379124341003}"
46224,"{'post': 1.6094379124341003, 'top': 1.0986122886681098}"
46227,{}
46228,{'solar': 0.6931471805599453}
46230,"{'white': 1.3862943611198906, 'pantry': 0.6931471805599453, 'cabinet': 1.0986122886681098}"
46232,{'toilet': 0.6931471805599453}
46233,{'estate': 1.0986122886681098}
46239,"{'trip': 0.6931471805599453, 'lever': 0.6931471805599453}"
46240,{'waste': 1.3862943611198906}
46242,"{'ceramic': 1.0986122886681098, 'pull': 1.0986122886681098, 'drawer': 0.6931471805599453}"
46245,{}
46246,{'string': 0.6931471805599453}
46255,"{'unfinished': 0.6931471805599453, 'oak': 1.0986122886681098, 'wall': 0.6931471805599453, 'cabinet': 1.0986122886681098}"
46262,{'gate': 2.5649493574615367}
46263,"{'gate': 2.5649493574615367, 'fence': 1.791759469228055}"
46264,"{'gate': 2.5649493574615367, 'fence': 1.791759469228055, 'hardware': 0.6931471805599453}"
46265,"{'pool': 1.3862943611198906, 'gate': 2.5649493574615367}"
46266,"{'stainless': 1.0986122886681098, 'steel': 0.6931471805599453, 'hardware': 0.6931471805599453}"
46269,"{'gas': 1.0986122886681098, 'range': 1.6094379124341003}"
46272,{'delta': 1.6094379124341003}
46275,"{'double': 1.0986122886681098, 'wall': 1.0986122886681098}"
46280,{}
46281,{'bosch': 0.6931471805599453}
46284,{}
46285,{'bit': 1.0986122886681098}
46288,{'drill': 0.6931471805599453}
46289,{'hook': 1.3862943611198906}
46290,{'hook': 1.3862943611198906}
46297,{'monticello': 0.6931471805599453}
46303,{}
46308,"{'door': 2.3978952727983707, 'barn': 0.6931471805599453}"
46309,{'kohler': 1.3862943611198906}
46310,{'kohler': 1.3862943611198906}
46311,{'kohler': 1.3862943611198906}
46314,"{'orbit': 1.3862943611198906, 'sander': 0.6931471805599453}"
46319,"{'solar': 1.9459101490553132, 'light': 2.302585092994046}"
46320,"{'solar': 1.9459101490553132, 'power': 1.0986122886681098, 'string': 1.0986122886681098, 'light': 2.302585092994046}"
46326,"{'altura': 1.0986122886681098, 'ceiling': 1.3862943611198906, 'fan': 2.302585092994046}"
46327,{}
46331,{}
46333,{'cover': 1.3862943611198906}
46334,{'log': 0.6931471805599453}
46336,"{'chair': 1.0986122886681098, 'rebar': 1.6094379124341003}"
46340,{'clothes': 1.6094379124341003}
46343,{'laundry': 0.6931471805599453}
46345,{'storage': 1.3862943611198906}
46346,"{'hose': 1.6094379124341003, 'adapter': 1.0986122886681098}"
46347,"{'hose': 1.6094379124341003, 'adapter': 1.0986122886681098}"
46348,"{'tape': 1.9459101490553132, 'measure': 1.3862943611198906}"
46353,"{'wall': 0.6931471805599453, 'cabinet': 1.6094379124341003}"
46357,"{'cabinet': 1.6094379124341003, 'unfinished': 0.6931471805599453}"
46359,"{'wall': 0.6931471805599453, 'cabinet': 1.6094379124341003, 'unfinished': 0.6931471805599453}"
46360,"{'kitchen': 0.6931471805599453, 'wall': 0.6931471805599453, 'cabinet': 1.6094379124341003}"
46364,"{'philip': 0.6931471805599453, 'lead': 1.6094379124341003}"
46365,"{'suncast': 0.6931471805599453, 'snow': 0.6931471805599453}"
46372,{'swing': 2.0794415416798357}
46376,{'porch': 0.6931471805599453}
46377,{'swing': 2.0794415416798357}
46381,{'wood': 1.6094379124341003}
46382,"{'trim': 1.3862943611198906, 'board': 0.6931471805599453}"
46383,"{'trim': 1.3862943611198906, 'board': 0.6931471805599453}"
46386,{'bulb': 0.6931471805599453}
46388,{'pvc': 1.3862943611198906}
46390,{'light': 1.6094379124341003}
46391,{'red': 0.6931471805599453}
46403,"{'wooden': 1.6094379124341003, 'outdoor': 1.0986122886681098, 'bench': 1.6094379124341003}"
46405,"{'solar': 1.0986122886681098, 'light': 0.6931471805599453}"
46409,{'cornerstone': 0.6931471805599453}
46410,{'hammer': 1.6094379124341003}
46414,"{'oscillate': 1.0986122886681098, 'sprinkler': 1.3862943611198906}"
46415,"{'water': 1.791759469228055, 'sprinkler': 1.3862943611198906}"
46422,"{'electric': 0.6931471805599453, 'range': 1.3862943611198906, 'convection': 1.0986122886681098, 'oven': 2.0794415416798357}"
