,term,idfscore
7113,1lamp,6.719360773654186
7114,13watt,6.026213593094241
7115,normal,7.171345897397243
7116,snaploc,7.325496577224501
7117,6wheel,9.117256046452557
7118,airless,6.5523066889910195
7119,allterrain,6.632349396664556
7120,sulfur,9.117256046452557
7121,mcp44,8.424108865892611
7122,highspeed,6.478198716837298
7123,bos18,9.117256046452557
7124,clarke,7.507818134018456
7125,nuset,8.424108865892611
7126,styling,9.117256046452557
7127,armoire,7.325496577224501
7128,fenwick,8.018643757784446
7129,shopvac,7.507818134018456
7130,dc500,8.424108865892611
7131,multisurface,6.226884288556391
7132,8drawer,7.730961685332666
7133,rosette,6.172817067286116
7134,1line,7.325496577224501
7135,retainer,6.344667324212775
7136,57spray,9.117256046452557
7137,neo,6.409205845350346
7138,tungsten,6.719360773654186
7139,blumol,5.6832688419674104
7140,watertite,6.632349396664556
7141,lx,6.719360773654186
7142,handicap,7.507818134018456
7143,agro,7.730961685332666
7144,multiturn,5.9392022161046105
7145,onepiece,8.018643757784446
7146,repelsall,9.117256046452557
7147,bonide,8.424108865892611
7148,corp,6.920031469116337
7149,hit,7.325496577224501
7150,vesuvia,9.117256046452557
7151,covington,8.424108865892611
7152,lifter,7.507818134018456
7153,welcome,6.920031469116337
7154,molded,6.478198716837298
7155,polarized,7.730961685332666
7156,1door,7.325496577224501
7157,13drawer,8.424108865892611
7158,exhibit,7.325496577224501
7159,backlit,8.018643757784446
7160,claxby,7.171345897397243
7161,28piece,8.018643757784446
7162,1hour,8.424108865892611
7163,28watt,7.171345897397243
7164,logo,6.478198716837298
7165,ventura,7.507818134018456
7166,reveal,5.859159508431074
7167,amtrol,8.424108865892611
7168,prince,7.730961685332666
7169,deflection,6.121523772898565
7170,slimline,6.121523772898565
7171,underthebed,9.117256046452557
7172,simplify,7.171345897397243
7173,epoch,6.632349396664556
7174,abbott1675,9.117256046452557
7175,3c,8.424108865892611
7176,tactical,7.325496577224501
7177,armormax,9.117256046452557
7178,agm,6.920031469116337
7179,115v,8.018643757784446
7180,six,9.117256046452557
7181,ozone,6.920031469116337
7182,20kv,9.117256046452557
7183,2plate,9.117256046452557
7184,genre,9.117256046452557
7185,slimpack,7.507818134018456
7186,magellan,6.5523066889910195
7187,duraspin,7.730961685332666
7188,autofeed,8.424108865892611
7189,minicandelabra,8.018643757784446
7190,aussie,8.424108865892611
7191,duraflash,7.730961685332666
7192,stiebel,6.632349396664556
7193,minitank,7.507818134018456
7194,shc,8.424108865892611
7195,eltron,6.632349396664556
7196,typar,8.018643757784446
7197,30w,6.920031469116337
7198,definity,7.325496577224501
7199,84tooth,8.424108865892611
7200,laminatenonferrous,8.424108865892611
7201,available,5.859159508431074
7202,winworks,6.478198716837298
7203,rac,7.730961685332666
7204,pir,6.920031469116337
7205,securityman,6.172817067286116
7206,q2,8.018643757784446
7207,brevia,8.424108865892611
7208,pecan,6.226884288556391
7209,norcal,6.2840427023963406
7210,gemmy,6.814670953458511
7211,olaf,9.117256046452557
7212,italian,5.749960216466082
7213,beekeeper,9.117256046452557
7214,pasadena,6.5523066889910195
7215,5panel,6.344667324212775
7216,riverside,7.0378145047727205
7217,seer,6.632349396664556
7218,4ah,9.117256046452557
7219,lightning,7.507818134018456
7220,museum,9.117256046452557
7221,crystalline,7.507818134018456
7222,quakehold,7.507818134018456
7223,victoria,6.920031469116337
7224,mag,8.424108865892611
7225,aaa,7.0378145047727205
7226,recondition,5.506338133808332
7227,olfa,9.117256046452557
7228,snapoff,8.424108865892611
7229,zester,9.117256046452557
7230,cake,6.072733608729133
7231,gadget,8.018643757784446
7232,1x8,9.117256046452557
7233,passive,7.730961685332666
7234,20oz,8.424108865892611
7235,3packdiscontinued,7.730961685332666
7236,edinburg,9.117256046452557
7237,smartcode,7.730961685332666
7238,kick,6.344667324212775
7239,flemish,7.325496577224501
7240,shenandoah,7.507818134018456
7241,kraftware,6.226884288556391
7242,americano,7.507818134018456
7243,cabana,7.507818134018456
7244,simpli,5.47966988672617
7245,undercut,8.424108865892611
7246,venturi,8.018643757784446
7247,bernini,8.018643757784446
7248,zag,8.018643757784446
7249,thyme,6.5523066889910195
7250,pvcdwv,9.117256046452557
7251,shoplight,8.018643757784446
7252,chainmount,9.117256046452557
7253,lathing,9.117256046452557
7254,5in1,7.0378145047727205
7255,augusta,6.719360773654186
7256,fastrim,8.018643757784446
7257,need,7.730961685332666
7258,travertino,8.424108865892611
7259,slope,7.730961685332666
7260,scotchbrite,6.409205845350346
7261,vogt,5.146964132900434
7262,knape,5.146964132900434
7263,firm,6.172817067286116
7264,f15,6.719360773654186
7265,s750,8.424108865892611
7266,te,7.507818134018456
7267,toughrock,8.018643757784446
7268,liteweight,8.018643757784446
7269,terracotta,6.409205845350346
7270,powerlite,8.018643757784446
7271,tamperproof,8.424108865892611
7272,tuffnrugged,9.117256046452557
7273,sleigh,7.325496577224501
7274,merry,8.018643757784446
7275,reindeer,6.814670953458511
7276,qualitech,7.325496577224501
7277,mfg,7.325496577224501
7278,ultradense,8.424108865892611
7279,teewye,9.117256046452557
7280,15x15x6125,9.117256046452557
7281,pacemaker,8.018643757784446
7282,in27f,7.507818134018456
7283,aerator,6.226884288556391
7284,in27m,7.730961685332666
7285,ghtm,8.018643757784446
7286,33x22x10,7.507818134018456
7287,prevoir,8.424108865892611
7288,2525x22x9,9.117256046452557
7289,superlight,9.117256046452557
7290,polder,8.424108865892611
7291,32x18x10,9.117256046452557
7292,bedpan,7.0378145047727205
7293,cleanser,6.719360773654186
7294,blast,6.920031469116337
7295,drydex,7.171345897397243
7296,plunge,6.2840427023963406
7297,28gpm,8.018643757784446
7298,3000psi,8.424108865892611
7299,yacht,7.171345897397243
7300,36gun,9.117256046452557
7301,stackon,7.730961685332666
7302,microflame,9.117256046452557
7303,butane,7.171345897397243
7304,vincent,7.730961685332666
7305,van,6.121523772898565
7306,print,5.1854304137282305
7307,millequot,9.117256046452557
7308,gogh,7.171345897397243
7309,quotsiesta,9.117256046452557
7310,uno,8.424108865892611
7311,autocalibration,9.117256046452557
7312,pen,6.814670953458511
7313,36x30x125,8.424108865892611
7314,35w,6.920031469116337
7315,fry,6.719360773654186
7316,ptfe,6.409205845350346
7317,pfoa,8.018643757784446
7318,legs,8.424108865892611
7319,straddle,9.117256046452557
7320,slat,5.620748484986076
7321,reddishbrown,8.424108865892611
7322,verde,6.121523772898565
7323,excelon,6.026213593094241
7324,vct,6.072733608729133
7325,lewiston,6.409205845350346
7326,marbleize,7.730961685332666
7327,cell,6.026213593094241
7328,a21,6.632349396664556
7329,50100150watt,8.424108865892611
7330,jaguar,7.507818134018456
7331,1bulb,8.424108865892611
7332,eh65v,8.424108865892611
7333,zbeast,8.424108865892611
7334,thermacell,7.0378145047727205
7335,xtra,6.814670953458511
7336,dualride,9.117256046452557
7337,useal,9.117256046452557
7338,marea,9.117256046452557
7339,mara,9.117256046452557
7340,capistrano,9.117256046452557
7341,ks3,8.424108865892611
7342,7function,9.117256046452557
7343,enliven,9.117256046452557
7344,twopole,6.920031469116337
7345,incooper,9.117256046452557
7346,boxblack,9.117256046452557
7347,crosshead,5.9392022161046105
7348,kit2,7.730961685332666
7349,waterwall,9.117256046452557
7350,hound,8.018643757784446
7351,landscaping,9.117256046452557
7352,xepa,7.325496577224501
7353,cased,8.424108865892611
7354,sealncheck,9.117256046452557
7355,r23,9.117256046452557
7356,comfortbatt,8.018643757784446
7357,1time,9.117256046452557
7358,sandalo,7.507818134018456
7359,raffia,7.730961685332666
7360,levellite,9.117256046452557
7361,deerx,9.117256046452557
7362,sleek,7.325496577224501
7363,directional,6.2840427023963406
7364,motorcycleatv,9.117256046452557
7365,lubricant,7.325496577224501
7366,ecolock,6.5523066889910195
7367,st152,8.424108865892611
7368,securemount,7.730961685332666
7369,conceal,5.859159508431074
7370,dryervented,7.0378145047727205
7371,chlorine,6.814670953458511
7372,via,9.117256046452557
7373,willamette,8.018643757784446
7374,squeeze,6.478198716837298
7375,saftbar,9.117256046452557
7376,flooringdiscontinued,8.018643757784446
7377,unipro,9.117256046452557
7378,clorox,7.730961685332666
7379,saltwater,7.730961685332666
7380,customer,6.632349396664556
7381,porchlight,8.424108865892611
7382,playground,6.814670953458511
7383,pike39s,8.424108865892611
7384,footer,7.507818134018456
7385,lynnfield,9.117256046452557
7386,cleanerdiscontinued,8.018643757784446
7387,bona,6.814670953458511
7388,hatherton,8.424108865892611
7389,whisperwarm,8.424108865892611
7390,ion13ss,9.117256046452557
7391,ecosharp,8.424108865892611
7392,wheeler,9.117256046452557
7393,pedal,7.325496577224501
7394,5person,6.920031469116337
7395,preval,7.730961685332666
7396,metric,4.67460478996224
7397,bury,6.814670953458511
7398,orangeblue,9.117256046452557
7399,dbob600,9.117256046452557
7400,cira,9.117256046452557
7401,delaney,6.478198716837298
7402,hyundai,9.117256046452557
7403,regular,6.2840427023963406
7404,pint,7.171345897397243
7405,daffodilsunbrella,9.117256046452557
7406,wayne,6.814670953458511
7407,solaris,8.018643757784446
7408,grommet,6.632349396664556
7409,thorton,7.507818134018456
7410,metallik,9.117256046452557
7411,sjeow,8.424108865892611
7412,jointed,9.117256046452557
7413,evc350,9.117256046452557
7414,sw4200,8.018643757784446
7415,maxeen,7.171345897397243
7416,33x22x838,8.018643757784446
7417,campisi,8.424108865892611
7418,limit,7.507818134018456
7419,jbend,8.018643757784446
7420,child,6.920031469116337
7421,approval,8.424108865892611
7422,in13,7.171345897397243
7423,ann,8.018643757784446
7424,mailsafe,8.424108865892611
7425,radial,7.0378145047727205
7426,clampon,7.325496577224501
7427,40grit,7.171345897397243
7428,alhambra,9.117256046452557
7429,cascadia,6.920031469116337
7430,completely,6.172817067286116
7431,airstrike,7.325496577224501
7432,provenzale,8.018643757784446
7433,120v,7.325496577224501
7434,7000cfm,9.117256046452557
7435,roofwall,8.018643757784446
7436,bungalow,7.0378145047727205
7437,madera,7.325496577224501
7438,spud,6.072733608729133
7439,sc122,8.424108865892611
7440,3Ã»tier,9.117256046452557
7441,integrated,7.0378145047727205
7442,cablemount,9.117256046452557
7443,longray,8.424108865892611
7444,seu,8.424108865892611
7445,watertight,7.507818134018456
7446,equalizer,8.018643757784446
7447,spongepack,8.018643757784446
7448,finegrit,9.117256046452557
7449,love,7.171345897397243
7450,grantsmoth,9.117256046452557
7451,wisteria,9.117256046452557
7452,surefire,9.117256046452557
7453,cr123,8.424108865892611
7454,anticipated,9.117256046452557
7455,511day,8.424108865892611
7456,rustica,5.7850515362773525
7457,favrales,9.117256046452557
7458,fireplacelog,9.117256046452557
7459,7year,6.719360773654186
7460,thermotex,6.172817067286116
7461,bogmarginal,7.171345897397243
7462,taro,9.117256046452557
7463,144v,9.117256046452557
7464,dustbusters,9.117256046452557
7465,7w,8.018643757784446
7466,clearc7,8.424108865892611
7467,carportinabox,9.117256046452557
7468,qcc1,9.117256046452557
7469,h30,9.117256046452557
7470,connector3pack,9.117256046452557
7471,hollowcore,6.719360773654186
7472,bytheft,8.018643757784446
7473,marvy,7.0378145047727205
7474,uchida,7.0378145047727205
7475,decocolor,7.0378145047727205
7476,touchescreen,9.117256046452557
7477,securifi,9.117256046452557
7478,edgeglued,7.507818134018456
7479,diamondedge,9.117256046452557
7480,rey,9.117256046452557
7481,mysterio,9.117256046452557
7482,wwe,6.920031469116337
7483,2step,7.507818134018456
7484,5way,6.632349396664556
7485,ezlock,9.117256046452557
7486,tilthead,8.018643757784446
7487,aid,6.814670953458511
7488,quicktwst,9.117256046452557
7489,staysharp,8.424108865892611
7490,skeleton,7.507818134018456
7491,mirredge,6.920031469116337
7492,holden,6.121523772898565
7493,xwine,8.018643757784446
7494,speedi,6.409205845350346
7495,mickeyoppdisney,9.117256046452557
7496,greeterelf,9.117256046452557
7497,celestial,7.171345897397243
7498,hydrangea,7.171345897397243
7499,utilatub,7.730961685332666
7500,floormount,7.730961685332666
7501,1zehtmr,9.117256046452557
7502,cow,8.018643757784446
7503,manure,7.507818134018456
7504,outdoorindoor,7.325496577224501
7505,160degree,8.018643757784446
7506,eleding,7.325496577224501
7507,securityfloodspot,8.424108865892611
7508,kendleton,8.424108865892611
7509,compensate,8.424108865892611
7510,ft1,9.117256046452557
7511,14turn,6.026213593094241
7512,nelson,8.424108865892611
7513,leakfree,9.117256046452557
7514,glowing,9.117256046452557
7515,lipstick,8.424108865892611
7516,miterless,6.719360773654186
7517,ultraweb,8.424108865892611
7518,ugl,6.478198716837298
7519,lightwise,6.920031469116337
7520,limited,7.730961685332666
7521,edition,7.0378145047727205
7522,br38,7.325496577224501
7523,adaptor,6.226884288556391
7524,250bag,9.117256046452557
7525,150w,7.325496577224501
7526,texas,6.632349396664556
7527,aampm,7.730961685332666
7528,lg7,9.117256046452557
7529,700mah,8.424108865892611
7530,faceted,7.325496577224501
7531,teepee,7.730961685332666
7532,700d4,8.018643757784446
7533,carthage,9.117256046452557
7534,baseboardmount,8.018643757784446
7535,southland,8.424108865892611
7536,tine,6.719360773654186
7537,7amp,7.507818134018456
7538,landscaper,9.117256046452557
7539,1st,6.719360773654186
7540,saunter,9.117256046452557
7541,racer,8.424108865892611
7542,12point,8.018643757784446
7543,cassidy,6.072733608729133
7544,permeate,9.117256046452557
7545,artesian,8.424108865892611
7546,undersink,6.719360773654186
7547,stretch39r,9.117256046452557
7548,pow39r,6.920031469116337
7549,maasdam,6.719360773654186
7550,4100046000acsf40000rl6200,9.117256046452557
7551,nonducted,7.171345897397243
7552,oilfree,6.226884288556391
7553,inspire,6.5523066889910195
7554,wm142,9.117256046452557
7555,spectrumdiscontinued,7.507818134018456
7556,naturalight,8.424108865892611
7557,save,6.344667324212775
7558,38003800watt,7.730961685332666
7559,d42in,9.117256046452557
7560,scfm,7.507818134018456
7561,icemaker,7.325496577224501
7562,cima,8.424108865892611
7563,ashland,6.2840427023963406
7564,candy,5.7850515362773525
7565,tundra,8.424108865892611
7566,finder,6.719360773654186
7567,develop,7.730961685332666
7568,rapolano,9.117256046452557
7569,reproduction,8.018643757784446
7570,nathan,9.117256046452557
7571,bxac90,7.730961685332666
7572,nonadhesive,8.018643757784446
7573,forsaire,6.920031469116337
7574,counterflow,6.920031469116337
7575,asbestos,9.117256046452557
7576,prolab,7.171345897397243
7577,poinsettia,6.632349396664556
7578,s660,9.117256046452557
7579,conway,8.018643757784446
7580,whist,9.117256046452557
7581,housekeep,9.117256046452557
7582,locking,7.0378145047727205
7583,executive,6.814670953458511
7584,spg,6.632349396664556
7585,hydro,5.7850515362773525
7586,left,7.171345897397243
7587,stationary,6.814670953458511
7588,9600s,8.018643757784446
7589,assemblies,8.424108865892611
7590,steelframed,9.117256046452557
7591,remotediscontinued,8.424108865892611
7592,halloween,7.507818134018456
7593,haunt,9.117256046452557
7594,fogless,7.730961685332666
7595,zadro,6.121523772898565
7596,r11,9.117256046452557
7597,sheathing,8.424108865892611
7598,3ply,9.117256046452557
7599,fresca,5.42837659233862
7600,spectra,6.920031469116337
7601,squaretoround,7.730961685332666
7602,3zipper,7.730961685332666
7603,ropepull,7.730961685332666
7604,adamax,9.117256046452557
7605,applicator,6.344667324212775
7606,gatorhyde,7.507818134018456
7607,industrialgrade,6.409205845350346
7608,armorguard,6.344667324212775
7609,coilex,7.730961685332666
7610,sizediscontinued,7.730961685332666
7611,odienne,9.117256046452557
7612,overall,6.5523066889910195
7613,horsehair,8.424108865892611
7614,30line,8.424108865892611
7615,chlorinate,8.018643757784446
7616,lowprofile,6.719360773654186
7617,30pieces,6.719360773654186
7618,bowllift,7.730961685332666
7619,tangerine,7.507818134018456
7620,rubberbacked,9.117256046452557
7621,48light,8.018643757784446
7622,elmdor,6.814670953458511
7623,maranella,9.117256046452557
7624,sandrigo,9.117256046452557
7625,olympic,8.424108865892611
7626,truecoat,7.730961685332666
7627,datacomm,9.117256046452557
7628,garageinabox,8.018643757784446
7629,flicker,7.730961685332666
7630,rendition,8.018643757784446
7631,tuffscreen,8.018643757784446
7632,pentair,7.507818134018456
7633,mod,8.018643757784446
7634,starite,8.424108865892611
7635,stainresistant,9.117256046452557
7636,omnifilter,6.920031469116337
7637,petra,8.424108865892611
7638,matuischin,9.117256046452557
7639,monaco,7.507818134018456
7640,marina,7.730961685332666
7641,fuzzy,8.424108865892611
7642,sit,9.117256046452557
7643,filigree,7.171345897397243
7644,fdw8252u,9.117256046452557
7645,ironite,9.117256046452557
7646,sfera,9.117256046452557
7647,mpt,5.20523304102441
7648,hydrant,6.2840427023963406
